module(equipment),localtime,operation,voltageR,voltageS,voltageT,voltageRS,voltageST,voltageTR,currentR,currentS,currentT,activePower,powerFactorR,powerFactorS,powerFactorT,reactivePowerLagging,accumActiveEnergy
3(분쇄기(2)),2024-12-01 00:00:00,1.0,214.93102777777779,215.13027777777776,214.86155555555555,372.43287499999997,372.373,372.20033333333333,17.66311111111111,17.850486111111113,17.064125,3014.1029305555553,92.56879166666667,92.33056944444444,92.62140277777779,604.2415555555556,3679516.7277777777
3(분쇄기(2)),2024-12-01 01:00:00,1.0,214.95036111111114,214.98874999999998,215.1711388888889,372.3269583333333,372.518125,372.485125,17.75484722222222,17.32713888888889,17.47811111111111,3014.1564583333334,92.81859722222222,92.1331111111111,92.57411111111111,608.8004722222223,3682520.234722222
3(분쇄기(2)),2024-12-01 02:00:00,1.0,215.1159027777778,215.16890277777776,215.09443055555553,372.6264722222222,372.60780555555556,372.56186111111106,17.597430555555555,17.192444444444444,16.914,2967.0708611111113,92.66169444444444,92.54509722222222,92.401875,596.1388472222222,3685505.1847222224
3(분쇄기(2)),2024-12-01 03:00:00,1.0,214.9478611111111,214.98806944444445,214.94197222222223,372.32452777777775,372.3192916666667,372.2846527777778,17.74986111111111,16.968625,17.43091666666667,2989.1134583333333,92.4265,92.44749999999999,92.55404166666668,599.6898888888888,3688494.248611111
3(분쇄기(2)),2024-12-01 04:00:00,1.0,215.0910833333333,214.95020833333334,215.07055555555553,372.4158611111111,372.39813888888887,372.5201388888889,17.699875,17.28879166666667,17.745541666666668,3023.8655833333337,92.57829166666666,92.37070833333334,92.57288888888888,614.5783611111111,3691489.754166667
3(분쇄기(2)),2024-12-01 05:00:00,1.0,215.13597222222222,215.01425,214.8295277777778,372.51033333333334,372.24470833333334,372.35006944444444,17.34340277777778,17.823819444444442,17.596194444444446,3024.819972222222,92.58883333333334,92.49747222222221,92.40719444444443,608.3417638888889,3694523.3444444444
3(분쇄기(2)),2024-12-01 06:00:00,1.0,215.11194444444445,214.82715277777777,215.02629166666665,372.32718055555557,372.25304166666666,372.4996527777778,17.586222222222222,17.284902777777777,17.408375,2997.9325,92.62481944444444,92.52868055555555,92.32969444444446,595.13075,3697531.5791666666
3(분쇄기(2)),2024-12-01 07:00:00,1.0,214.91772222222224,214.79944444444445,214.80343055555556,372.1349722222222,372.03629166666667,372.1385972222222,16.94448611111111,17.64086111111111,17.64225,2991.9818194444447,92.43137499999999,92.44430555555554,92.51781944444444,593.8597083333333,3700518.698611111
3(분쇄기(2)),2024-12-01 08:00:00,1.0,214.98813888888887,214.87608333333333,214.99433333333334,372.2625277777778,372.2678611111111,372.3647638888889,17.394833333333334,17.089277777777777,17.468166666666665,2978.182888888889,92.65251388888889,92.42369444444444,92.33504166666665,589.0040416666666,3703520.177777778
3(분쇄기(2)),2024-12-01 09:00:00,1.0,215.12004166666665,215.077,214.97755555555554,372.5506111111111,372.42715277777774,372.4646388888889,17.397680555555556,17.392125,17.230486111111112,2983.1982916666666,92.35544444444444,92.49597222222224,92.4462777777778,598.9293888888889,3706504.851388889
