module(equipment),localtime,operation,voltageR,voltageS,voltageT,voltageRS,voltageST,voltageTR,currentR,currentS,currentT,activePower,powerFactorR,powerFactorS,powerFactorT,reactivePowerLagging,accumActiveEnergy
1(PM-3),2024-12-01 00:00:00,1.0,214.94220833333335,215.09963888888888,215.08758333333333,372.4162361111111,372.5419166666667,372.40545833333334,17.313111111111112,17.573138888888888,17.64501388888889,3011.903013888889,92.55745833333333,92.27330555555555,92.41379166666665,597.7354305555556,1956494.0305555556
1(PM-3),2024-12-01 01:00:00,1.0,215.00847222222222,215.16458333333333,214.65966666666665,372.5298055555556,372.22772222222227,372.09273611111115,17.525125,17.308680555555554,17.69984722222222,3011.3848333333335,92.35141666666667,92.40909722222223,92.83761111111112,611.2359305555556,1959508.836111111
1(PM-3),2024-12-01 02:00:00,1.0,214.98956944444444,215.17293055555558,215.1182916666667,372.5205555555555,372.6320694444445,372.4733194444444,17.677333333333333,17.630194444444445,16.83422222222222,2990.481861111111,92.17723611111111,92.46920833333334,92.52199999999999,592.2125277777778,1962515.1444444444
1(PM-3),2024-12-01 03:00:00,1.0,214.94011111111112,215.0702638888889,215.0647777777778,372.3888888888889,372.49680555555557,372.38423611111114,17.070875,17.81429166666667,17.501347222222222,3003.3091249999998,92.31038888888888,92.59015277777779,92.68930555555556,605.942375,1965514.8583333334
1(PM-3),2024-12-01 04:00:00,1.0,214.7576527777778,215.07436111111113,214.90547222222222,372.2344027777778,372.3625833333333,372.0882638888889,17.240861111111112,17.405444444444445,17.819527777777775,3007.081416666667,92.28269444444443,92.2573888888889,92.29084722222223,611.6674861111112,1968528.9
1(PM-3),2024-12-01 05:00:00,1.0,215.07623611111114,215.33316666666667,214.75397222222222,372.73431944444445,372.4553611111111,372.2329444444444,17.675055555555556,17.56758333333333,17.959444444444443,3051.086875,92.55827777777779,92.09133333333332,92.17036111111112,613.5594722222222,1971554.5180555556
1(PM-3),2024-12-01 06:00:00,1.0,215.0873611111111,214.83215277777776,215.16833333333335,372.31037499999996,372.38044444444444,372.60152777777773,17.437416666666667,17.418805555555558,17.625930555555556,3009.9087777777777,92.58363888888888,92.20909722222223,92.61681944444445,601.2691111111111,1974585.8194444445
1(PM-3),2024-12-01 07:00:00,1.0,214.98627777777776,215.09480555555558,214.8792638888889,372.4502916666667,372.35752777777776,372.26368055555554,17.292833333333334,17.462291666666665,17.58148611111111,3000.7878194444443,92.665,92.22495833333333,92.39738888888888,597.8638194444445,1977580.2125
1(PM-3),2024-12-01 08:00:00,1.0,215.05241666666666,215.13334722222223,215.00400000000002,372.5408611111111,372.49898611111115,372.42909722222225,17.486402777777776,17.085194444444443,18.095291666666668,3020.343555555555,92.08399999999999,92.552625,92.60556944444444,611.3501944444445,1980596.4083333334
1(PM-3),2024-12-01 09:00:00,1.0,215.01276388888888,215.04137500000002,214.89758333333336,372.426875,372.32713888888884,372.3024861111111,17.732569444444444,17.985069444444445,17.76763888888889,3065.997986111111,92.34077777777777,92.29161111111112,92.79234722222223,613.0907638888889,1983631.2222222222
1(PM-3),2024-12-01 10:00:00,1.0,214.81495833333332,215.09431944444444,215.1337638888889,372.301375,372.57770833333336,372.33565277777774,17.55016666666667,17.106777777777776,17.536625,2992.8415277777776,92.65669444444445,92.64623611111111,92.50681944444445,603.0657638888889,1986660.1847222222
1(PM-3),2024-12-01 11:00:00,1.0,215.09729166666665,215.02859722222223,215.06783333333334,372.48931944444445,372.4636666666667,372.5229861111111,17.64113888888889,17.909972222222223,17.470986111111113,3040.8158055555555,92.74980555555555,92.33298611111111,92.55802777777778,605.8324861111112,1989691.5208333333
1(PM-3),2024-12-01 12:00:00,1.0,215.13766666666666,214.91001388888887,214.8137638888889,372.42116666666664,372.140625,372.3380972222222,17.54659722222222,17.59376388888889,17.48026388888889,3015.5308055555556,92.30877777777779,92.34586111111112,92.72219444444444,598.2301805555555,1992712.3375
1(PM-3),2024-12-01 13:00:00,1.0,214.92013888888889,214.94694444444443,215.2272638888889,372.2647916666667,372.53066666666666,372.50765277777776,17.839291666666668,17.842513888888888,17.880069444444445,3071.1715,92.48622222222222,92.53758333333333,92.69161111111111,610.4960277777778,1995759.5847222223
1(PM-3),2024-12-01 14:00:00,1.0,214.99640277777777,214.93745833333332,215.02013888888888,372.3226388888889,372.3435694444444,372.39416666666665,17.465152777777778,18.012194444444447,17.991694444444445,3065.4100416666665,92.38718055555556,92.44722222222222,92.28737500000001,613.4054027777778,1998830.9541666666
1(PM-3),2024-12-01 15:00:00,1.0,215.04069444444443,215.21002777777778,215.2153472222222,372.59706944444446,372.7483055555556,372.60162499999996,17.70715277777778,17.532652777777777,17.855722222222223,3047.156819444445,92.558375,92.71770833333333,92.91198611111112,612.2374722222222,2001878.2222222222
1(PM-3),2024-12-01 16:00:00,1.0,215.0547777777778,215.1308472222222,214.94072222222223,372.5408888888889,372.44181944444443,372.37638888888887,17.44486111111111,17.49963888888889,17.361833333333333,2999.6306805555555,92.3667638888889,92.31829166666667,92.3367638888889,597.0767500000001,2004911.175
1(PM-3),2024-12-01 17:00:00,1.0,214.98983333333334,215.0557083333333,214.85491666666667,372.41908333333333,372.3026527777777,372.2453472222223,16.968138888888888,17.472958333333334,17.829833333333333,2996.6414166666664,92.27006944444445,92.39056944444445,92.47063888888889,595.3962638888889,2007912.3347222223
1(PM-3),2024-12-01 18:00:00,1.0,215.062625,215.08376388888888,214.92630555555556,372.50672222222227,372.38854166666664,372.37037499999997,17.80101388888889,17.234347222222222,17.316847222222222,3002.3355416666664,92.38641666666666,92.35595833333332,92.56623611111111,595.0437083333333,2010921.7152777778
1(PM-3),2024-12-01 19:00:00,1.0,215.2025972222222,215.02291666666667,215.23902777777778,372.575,372.606625,372.7622638888889,17.580208333333335,17.683069444444445,17.278277777777777,3014.3651250000003,92.86343055555555,92.72222222222223,92.83256944444445,605.1485277777778,2013911.076388889
1(PM-3),2024-12-01 20:00:00,1.0,215.09829166666665,215.06241666666668,215.05318055555557,372.51925,372.4801388888889,372.5113888888889,17.375583333333335,17.823597222222222,17.665388888888888,3032.49125,92.51305555555555,92.52080555555555,92.577125,605.2093333333333,2016932.276388889
1(PM-3),2024-12-01 21:00:00,1.0,214.85016666666667,214.817875,214.98486111111112,372.0924444444444,372.2088333333333,372.2367777777778,16.862750000000002,17.641569444444446,17.578541666666666,2984.857027777778,92.42498611111112,92.128,92.38130555555554,588.6893333333334,2019930.8791666667
1(PM-3),2024-12-01 22:00:00,1.0,215.25495833333335,215.0994722222222,214.84780555555557,372.68698611111114,372.3344027777778,372.468875,17.256972222222224,17.578569444444444,17.31376388888889,2991.060986111111,92.75237500000001,92.70594444444444,92.57638888888889,604.7315555555555,2022936.4986111112
1(PM-3),2024-12-01 23:00:00,1.0,215.0402916666667,215.13590277777777,215.0142222222222,372.53261111111107,372.51008333333334,372.4272916666667,17.20927777777778,17.410694444444445,17.54261111111111,2991.732277777778,92.35297222222222,92.617,92.47423611111111,600.0818611111112,2025935.961111111
