module(equipment),localtime,operation,voltageR,voltageS,voltageT,voltageRS,voltageST,voltageTR,currentR,currentS,currentT,activePower,powerFactorR,powerFactorS,powerFactorT,reactivePowerLagging,accumActiveEnergy
18(우측분전반2),2024-12-01 00:00:00,1.0,214.90095833333334,215.06969444444442,215.08101388888886,372.354625,372.5103888888889,372.3644027777778,17.760875,17.55011111111111,17.964291666666668,3055.235027777778,92.74852777777778,92.69401388888889,92.56718055555555,609.6245,4603516.218055556
18(우측분전반2),2024-12-01 01:00:00,1.0,214.8817083333333,215.00825,214.84381944444442,372.2846527777778,372.2519861111111,372.14229166666667,17.743319444444445,17.719555555555555,17.766569444444446,3050.6473194444443,92.32908333333333,92.49875,92.27172222222222,604.11,4606582.816666666
18(우측분전반2),2024-12-01 02:00:00,1.0,215.02001388888888,214.70598611111112,214.96297222222222,372.14251388888886,372.09308333333337,372.36537500000003,17.667944444444444,17.736805555555556,17.4765,3030.444791666667,92.38711111111111,92.40634722222224,92.19008333333333,601.8880416666667,4609617.6375
18(우측분전반2),2024-12-01 03:00:00,1.0,214.99590277777776,214.89186111111113,214.93272222222222,372.28281944444444,372.22794444444446,372.3182083333333,16.87961111111111,17.671416666666666,17.74848611111111,2997.5273194444444,92.55190277777777,92.2465,92.66180555555556,594.5032638888889,4612628.647222222
18(우측분전반2),2024-12-01 04:00:00,1.0,214.83855555555556,214.98204166666667,214.95655555555555,372.22459722222226,372.326625,372.2025972222222,17.645180555555555,17.368319444444445,17.42323611111111,3005.1392083333335,92.35934722222221,92.5398888888889,92.38970833333333,610.9809027777778,4615640.740277777
18(우측분전반2),2024-12-01 05:00:00,1.0,214.7532638888889,214.97140277777777,214.91786111111108,372.14134722222224,372.28393055555557,372.0949722222222,17.37772222222222,17.679305555555555,16.89602777777778,2976.9012222222223,92.61809722222222,92.53791666666667,92.44116666666666,604.4924583333334,4618636.563888889
18(우측분전반2),2024-12-01 06:00:00,1.0,215.11775,215.0627638888889,215.10063888888888,372.536125,372.5214583333333,372.56915277777773,17.676791666666666,16.93186111111111,17.559069444444447,2992.0205694444444,92.46122222222222,92.49125,92.51215277777777,600.0474027777777,4621609.701388889
18(우측분전반2),2024-12-01 07:00:00,1.0,214.89802777777777,215.04288888888888,215.12923611111108,372.32894444444446,372.5292083333334,372.4035,17.698694444444445,17.423416666666668,17.419916666666666,3012.3343611111113,92.60956944444445,92.27555555555554,92.50944444444445,604.5159861111111,4624609.7375
18(우측분전반2),2024-12-01 08:00:00,1.0,214.96018055555552,215.10443055555555,214.93705555555556,372.436,372.4159444444444,372.29072222222226,17.631680555555555,17.787375,17.440875000000002,3030.3829305555555,92.69294444444444,92.51219444444445,92.37418055555555,602.9417361111111,4627639.694444444
18(우측분전반2),2024-12-01 09:00:00,1.0,214.94458333333336,215.06804166666666,214.89456944444444,372.3906944444444,372.34731944444445,372.24024999999995,17.526097222222223,17.888597222222224,17.165305555555555,3013.6459444444445,92.46627777777778,92.57805555555555,92.56059722222223,596.8579305555556,4630665.280555556
18(우측분전반2),2024-12-01 10:00:00,1.0,215.1077083333333,214.89326388888887,214.93419444444444,372.3812777777778,372.23090277777777,372.4163888888889,17.304291666666668,16.836958333333335,17.874902777777777,2981.642263888889,92.03152777777777,92.8034861111111,92.31822222222222,598.9007638888888,4633655.176388889
18(우측분전반2),2024-12-01 11:00:00,1.0,215.0787361111111,214.99738888888888,215.04387499999999,372.44606944444445,372.4159166666667,372.486125,17.524305555555557,17.82159722222222,17.645972222222223,3038.968888888889,92.54797222222221,92.3662638888889,92.41475,606.3905833333333,4636670.918055556
18(우측분전반2),2024-12-01 12:00:00,1.0,214.89269444444443,215.00269444444444,215.08070833333332,372.28930555555553,372.4523472222222,372.356625,17.25286111111111,17.572805555555554,17.274333333333335,2987.103888888889,92.56281944444444,92.46515277777779,92.47543055555555,600.5902777777778,4639667.702777778
18(우측분전반2),2024-12-01 13:00:00,1.0,215.005875,214.99241666666668,215.07563888888888,372.3786666666667,372.4390833333334,372.4505555555556,17.472680555555556,17.468013888888887,17.201305555555557,2989.677444444444,92.45002777777778,92.70452777777777,92.34566666666667,601.6821111111111,4642670.040277778
18(우측분전반2),2024-12-01 14:00:00,1.0,215.10408333333334,215.0882222222222,215.1161666666667,372.54644444444443,372.55690277777774,372.5706388888889,17.742,17.62384722222222,17.405819444444447,3027.392625,92.33340277777778,92.28806944444445,92.69740277777778,606.1693194444445,4645670.926388889
18(우측분전반2),2024-12-01 15:00:00,1.0,215.08220833333334,214.88320833333333,214.75998611111112,372.34984722222225,372.07097222222217,372.24315277777777,17.631,17.86572222222222,17.352708333333336,3028.5726250000002,92.54409722222222,92.3116388888889,92.5147361111111,604.5911805555556,4648713.648611112
18(우측분전반2),2024-12-01 16:00:00,1.0,214.89977777777779,214.9718888888889,215.01427777777778,372.269,372.36794444444445,372.30551388888887,17.704930555555556,17.57477777777778,17.23425,3009.9770555555556,92.4886388888889,92.46605555555556,92.70683333333334,602.918125,4651718.441666666
18(우측분전반2),2024-12-01 17:00:00,1.0,214.98061111111113,215.10961111111112,214.9517361111111,372.4582638888889,372.4330972222223,372.32143055555554,17.373722222222224,17.281166666666667,17.24625,2975.509625,92.52004166666666,92.50394444444444,92.88876388888889,600.7454444444444,4654713.111111111
18(우측분전반2),2024-12-01 18:00:00,1.0,214.88431944444443,214.99648611111112,215.2407361111111,372.277,372.58565277777774,372.48826388888887,17.466097222222224,17.232166666666668,17.121791666666667,2971.8261805555558,92.62402777777778,92.66654166666667,92.80625,592.4027638888889,4657681.315277778
18(우측분전반2),2024-12-01 19:00:00,1.0,215.05368055555556,215.17318055555555,214.92390277777776,372.5764444444444,372.4642222222222,372.3605277777778,17.971680555555558,17.974138888888888,17.208805555555557,3047.2915694444446,92.51318055555556,92.09979166666668,92.44409722222223,608.0789166666667,4660690.959722222
18(우측분전반2),2024-12-01 20:00:00,1.0,215.04418055555556,215.08826388888886,214.94977777777777,372.4948194444445,372.41281944444444,372.37491666666665,17.661402777777777,17.211347222222223,17.311152777777778,2992.2675555555556,92.569125,92.38769444444445,92.46401388888889,604.6754166666667,4663716.370833334
18(우측분전반2),2024-12-01 21:00:00,1.0,214.86633333333336,214.91945833333335,215.10234722222222,372.1946388888889,372.39908333333335,372.35293055555553,17.83447222222222,17.199791666666666,17.29715277777778,2999.4277638888893,92.70027777777777,92.44170833333334,92.75130555555556,604.5285972222223,4666703.769444444
18(우측분전반2),2024-12-01 22:00:00,1.0,215.1964722222222,214.96699999999998,215.22148611111112,372.52174999999994,372.54302777777775,372.7418611111111,17.468180555555556,17.705486111111114,17.52238888888889,3023.6674027777776,92.319625,92.49991666666666,92.45331944444445,602.6977916666666,4669735.530555556
18(우측분전반2),2024-12-01 23:00:00,1.0,215.03484722222223,214.85755555555556,214.93047222222222,372.2864861111111,372.1960555555555,372.3496111111111,17.50486111111111,17.563000000000002,17.789708333333333,3030.0315694444444,92.47480555555556,92.69165277777779,92.57369444444444,615.0727361111111,4672740.175
18(우측분전반2),2024-12-02 00:00:00,1.0,214.83823611111112,215.2164722222222,214.94955555555555,372.4272916666667,372.52390277777783,372.1960555555555,17.342291666666668,17.492486111111113,17.196694444444447,2983.127861111111,92.25156944444446,92.51470833333333,92.27619444444444,595.6900833333333,4675759.208333333
