module(equipment),localtime,operation,voltageR,voltageS,voltageT,voltageRS,voltageST,voltageTR,currentR,currentS,currentT,activePower,powerFactorR,powerFactorS,powerFactorT,reactivePowerLagging,accumActiveEnergy
4(분쇄기(1)),2024-12-01 00:00:00,1.0,214.98122222222224,215.16566666666665,214.919375,372.50719444444445,372.4532222222222,372.29393055555556,17.540319444444446,17.842208333333332,17.409069444444444,3026.172625,92.52688888888889,92.31818055555556,92.7,603.7364166666666,2463518.8333333335
4(분쇄기(1)),2024-12-01 01:00:00,1.0,214.86169444444445,214.9537916666667,214.99112499999998,372.22027777777777,372.3323333333334,372.2524305555556,17.739652777777778,17.561819444444446,17.650180555555554,3035.199736111111,92.50034722222222,92.43512499999999,92.46822222222221,620.7755,2466546.4375
4(분쇄기(1)),2024-12-01 02:00:00,1.0,214.94894444444444,214.8526527777778,215.00622222222225,372.20843055555554,372.25808333333333,372.34123611111113,18.011527777777776,17.131625,17.461069444444444,3014.923263888889,92.38570833333334,92.7191111111111,92.47820833333333,593.4343194444444,2469577.3583333334
4(분쇄기(1)),2024-12-01 03:00:00,1.0,214.94791666666666,214.95137499999998,214.95770833333333,372.292875,372.3016111111111,372.29829166666667,17.60298611111111,17.24076388888889,17.82915277777778,3018.8121527777776,92.43625,92.37519444444445,92.35979166666667,611.7772083333334,2472589.8041666667
4(분쇄기(1)),2024-12-01 04:00:00,1.0,215.0860277777778,214.8811388888889,214.82708333333332,372.35168055555556,372.1272777777778,372.3046388888889,17.355375000000002,17.495180555555557,17.537847222222222,3002.9705416666666,92.52830555555556,92.28163888888889,92.42990277777777,598.754013888889,2475586.677777778
4(분쇄기(1)),2024-12-01 05:00:00,1.0,214.97416666666666,214.77379166666668,214.986625,372.1616666666667,372.17251388888894,372.3460694444444,17.52798611111111,17.258819444444445,17.4295,2992.5310833333333,92.78833333333334,92.35934722222221,92.77729166666666,597.3441944444445,2478595.691666667
4(분쇄기(1)),2024-12-01 06:00:00,1.0,215.07615277777776,214.65681944444444,214.93997222222222,372.14900000000006,372.03116666666665,372.3940416666667,17.809,17.92140277777778,17.840194444444446,3069.6739027777776,92.22483333333334,92.42422222222223,92.31055555555557,617.5403055555556,2481621.111111111
4(분쇄기(1)),2024-12-01 07:00:00,1.0,215.20404166666668,215.0335277777778,215.19197222222223,372.58574999999996,372.5752916666667,372.7228055555555,17.57347222222222,17.561527777777776,17.416055555555555,3014.753361111111,92.69250000000001,92.30755555555555,92.52775,606.0254583333334,2484676.3208333333
4(분쇄기(1)),2024-12-01 08:00:00,1.0,214.85536111111108,215.00459722222223,215.15890277777777,372.2587638888889,372.5215416666667,372.39216666666664,17.237458333333333,17.450083333333332,17.797611111111113,3009.5200555555557,92.53965277777777,92.41744444444444,92.73509722222222,602.4206388888889,2487681.6472222223
4(분쇄기(1)),2024-12-01 09:00:00,1.0,214.9876111111111,215.07808333333332,215.06325,372.43708333333336,372.50241666666665,372.42429166666665,17.63213888888889,16.84023611111111,17.858708333333333,3000.865013888889,92.43044444444445,92.55880555555555,92.40034722222222,602.3735972222222,2490685.9541666666
