module(equipment),localtime,operation,voltageR,voltageS,voltageT,voltageRS,voltageST,voltageTR,currentR,currentS,currentT,activePower,powerFactorR,powerFactorS,powerFactorT,reactivePowerLagging,accumActiveEnergy
11(우측분전반1),2024-12-01 00:00:00,1.0,215.1416111111111,214.85490277777777,215.00483333333335,372.3769861111111,372.2584861111111,372.50684722222223,17.69222222222222,16.853055555555557,17.38198611111111,2977.089,92.56894444444444,92.54781944444443,92.3011388888889,598.1915833333334,1130496.8958333333
11(우측분전반1),2024-12-01 01:00:00,1.0,215.0626388888889,215.02545833333332,214.95270833333336,372.45631944444443,372.3613333333333,372.3932361111111,17.610180555555555,17.546569444444444,17.849527777777777,3039.303013888889,92.31787499999999,92.641375,92.74943055555555,604.8181666666667,1133513.5458333334
11(우측분전반1),2024-12-01 02:00:00,1.0,215.0451527777778,215.14436111111112,214.88227777777777,372.5442916666667,372.40305555555557,372.3171527777777,17.303930555555556,17.46990277777778,17.403402777777778,2991.832611111111,92.51516666666666,92.28490277777779,92.54740277777779,592.3125416666667,1136514.6444444444
11(우측분전반1),2024-12-01 03:00:00,1.0,215.08041666666665,215.1612361111111,214.93348611111108,372.58925,372.46200000000005,372.39213888888895,17.582944444444443,17.29676388888889,17.023875,2976.1499861111115,92.48290277777778,92.69070833333333,92.77593055555555,594.6554166666667,1139493.9833333334
11(우측분전반1),2024-12-01 04:00:00,1.0,215.01620833333334,214.99001388888888,214.98305555555555,372.38509722222227,372.35669444444443,372.37941666666666,17.702819444444444,17.36723611111111,17.034444444444443,2987.6656527777777,92.54115277777778,92.3681111111111,92.61736111111111,608.3591944444445,1142481.2805555556
11(우측분전반1),2024-12-01 05:00:00,1.0,215.021375,215.0641666666667,215.07520833333334,372.4542361111111,372.50081944444446,372.4638611111111,17.277652777777778,17.74647222222222,17.622930555555556,3018.786013888889,92.60348611111111,92.43366666666667,92.57254166666667,597.1753055555555,1145480.6583333334
11(우측분전반1),2024-12-01 06:00:00,1.0,215.15479166666668,214.77994444444445,215.16040277777776,372.3235833333333,372.3283333333334,372.6527916666667,17.472555555555555,17.296194444444446,16.76298611111111,2954.453361111111,92.61519444444444,92.61709722222221,92.54163888888888,592.416875,1148478.9388888888
11(우측분전반1),2024-12-01 07:00:00,1.0,214.860875,214.9780138888889,215.09577777777776,372.2402916666667,372.44393055555554,372.34256944444445,17.477305555555557,18.150305555555555,17.690402777777777,3057.193541666667,92.30433333333333,92.5587361111111,92.61916666666667,602.2069444444444,1151481.9194444444
11(우측분전반1),2024-12-01 08:00:00,1.0,215.07638888888889,215.11308333333335,214.92063888888887,372.54405555555553,372.4093888888889,372.377625,17.265625,17.335458333333335,17.497916666666665,2987.5554722222223,92.5027638888889,92.56434722222222,92.52734722222223,598.120625,1154509.7166666666
11(우측분전반1),2024-12-01 09:00:00,1.0,215.0483888888889,215.02265277777778,214.8342638888889,372.4411944444444,372.25579166666665,372.27851388888894,17.297402777777776,17.775125,17.022333333333332,2986.618,92.7154861111111,92.76774999999999,92.72169444444444,592.2975972222223,1157493.9819444444
