module(equipment),localtime,operation,voltageR,voltageS,voltageT,voltageRS,voltageST,voltageTR,currentR,currentS,currentT,activePower,powerFactorR,powerFactorS,powerFactorT,reactivePowerLagging,accumActiveEnergy
13(3호기),2024-12-01 00:00:00,1.0,214.66713888888887,214.80945833333334,214.9319722222222,371.9264583333333,372.15594444444446,372.03266666666667,17.77486111111111,17.932152777777777,17.544791666666665,3050.516902777778,92.59494444444445,92.617,92.43216666666667,612.2533194444445,2150525.640277778
13(3호기),2024-12-01 01:00:00,1.0,214.91220833333335,215.0566527777778,215.09226388888888,372.35322222222226,372.509125,372.38405555555556,17.277319444444444,17.796208333333333,17.19511111111111,2997.5377916666666,92.46048611111111,92.34731944444445,92.52361111111111,589.9104027777778,2153556.3
13(3호기),2024-12-01 02:00:00,1.0,214.779875,214.8799722222222,214.7819722222222,372.0855,372.08712499999996,372.00044444444444,17.1285,17.520125,18.087805555555555,3020.785388888889,92.68448611111111,92.53345833333333,92.68152777777777,601.6009027777778,2156566.2236111113
13(3호기),2024-12-01 03:00:00,1.0,215.07384722222224,215.00940277777775,214.87805555555556,372.45205555555555,372.2826805555556,372.3383194444445,17.893027777777778,17.289430555555555,17.627583333333334,3027.5889166666666,92.78226388888888,92.45816666666667,92.32633333333334,596.6421944444445,2159580.3875
13(3호기),2024-12-01 04:00:00,1.0,215.06616666666667,214.826625,215.0139861111111,372.2872083333333,372.2420416666667,372.4491111111111,17.476861111111113,17.373375,18.069416666666665,3033.8502500000004,92.20986111111112,92.49359722222222,92.587,596.9169305555556,2162598.2875
13(3호기),2024-12-01 05:00:00,1.0,214.95618055555556,215.08101388888886,215.0204722222222,372.4120138888889,372.46776388888884,372.3597222222222,17.171111111111113,17.69588888888889,17.279541666666667,2990.214708333333,92.6635,92.38866666666667,92.73945833333333,596.3568194444445,2165634.347222222
13(3호기),2024-12-01 06:00:00,1.0,215.01070833333333,215.02097222222224,214.9784027777778,372.4076527777778,372.3795416666667,372.3704722222222,17.674166666666665,17.803708333333333,17.62863888888889,3044.5291805555553,92.66129166666667,92.42049999999999,92.46433333333334,607.784138888889,2168631.0180555554
13(3호기),2024-12-01 07:00:00,1.0,215.03943055555558,214.79323611111113,214.90259722222223,372.2351805555556,372.11656944444445,372.32994444444444,17.444902777777777,17.66252777777778,17.444097222222222,3012.2681805555553,92.32047222222224,92.72163888888889,92.58319444444443,602.9249305555555,2171668.248611111
13(3호기),2024-12-01 08:00:00,1.0,214.9703888888889,215.0222083333333,214.89681944444445,372.373375,372.3097222222222,372.2648472222222,17.377930555555558,17.866097222222223,17.293916666666668,3011.8915972222226,92.53044444444444,92.4835138888889,92.39583333333333,601.3694861111112,2174689.7680555554
13(3호기),2024-12-01 09:00:00,1.0,214.93911111111112,215.15343055555556,214.94151388888892,372.45997222222223,372.4618611111111,372.2763194444445,17.389847222222222,17.68736111111111,17.67973611111111,3024.299388888889,92.77906944444443,92.36555555555555,92.63619444444444,611.1828888888889,2177702.202777778
13(3호기),2024-12-01 10:00:00,1.0,214.858125,214.86819444444444,214.79126388888886,372.14300000000003,372.08512499999995,372.07626388888883,18.13063888888889,17.300930555555556,18.02401388888889,3061.8048194444445,92.58231944444445,92.58270833333334,92.24634722222221,616.1794027777778,2180752.3
13(3호기),2024-12-01 11:00:00,1.0,214.87309722222224,215.01908333333333,214.81841666666668,372.28650000000005,372.2392083333333,372.11316666666664,17.411680555555556,17.40127777777778,17.241930555555555,2983.2527916666663,92.3816111111111,92.40151388888889,92.41544444444443,587.9378888888889,2183782.027777778
13(3호기),2024-12-01 12:00:00,1.0,214.77430555555554,215.09918055555556,215.18401388888887,372.2704444444444,372.62523611111106,372.34358333333336,17.704722222222223,17.422444444444444,17.641944444444444,3026.0050694444444,92.66233333333334,92.48131944444445,92.48147222222222,604.2333333333333,2186787.890277778
13(3호기),2024-12-01 13:00:00,1.0,215.09277777777777,214.92450000000002,214.94730555555554,372.394875,372.26888888888885,372.4146111111111,17.391152777777776,17.566944444444445,17.343138888888888,2998.621430555556,92.62738888888889,92.47008333333335,92.84291666666665,603.9413194444444,2189786.4319444443
13(3호기),2024-12-01 14:00:00,1.0,214.97458333333336,215.0131111111111,214.9200277777778,372.3691666666667,372.3221111111111,372.28875000000005,17.381069444444446,17.296319444444446,17.664916666666667,3000.4132916666663,92.50465277777779,92.36277777777778,92.26969444444444,599.777,2192794.5222222223
13(3호기),2024-12-01 15:00:00,1.0,214.80718055555556,214.98283333333336,214.95236111111112,372.1980277777778,372.323875,372.17175,17.311208333333333,17.346152777777778,17.77572222222222,3004.902861111111,92.36809722222222,92.61768055555555,92.47590277777778,605.5685,2195787.888888889
13(3호기),2024-12-01 16:00:00,1.0,214.94231944444445,214.8977361111111,214.998125,372.24115277777776,372.2895833333333,372.3283472222222,17.386375,17.67302777777778,17.14870833333333,2992.1980555555556,92.44080555555556,92.3934861111111,92.458875,592.9545555555555,2198782.3541666665
13(3호기),2024-12-01 17:00:00,1.0,214.89269444444443,214.80138888888888,214.89531944444445,372.1148333333333,372.1175416666667,372.1963194444444,17.090097222222223,17.56586111111111,17.64715277777778,2996.547875,92.58673611111111,92.59100000000001,92.434375,593.365638888889,2201774.9055555556
13(3호기),2024-12-01 18:00:00,1.0,215.01693055555555,215.04444444444445,215.05336111111112,372.4331944444445,372.4649861111111,372.441125,17.503194444444443,17.324055555555557,17.688388888888888,3011.1620416666665,92.68701388888888,92.43573611111111,92.52537500000001,618.4341527777779,2204784.325
13(3호기),2024-12-01 19:00:00,1.0,214.92906944444442,214.92290277777778,214.83016666666666,372.25208333333336,372.1659722222222,372.171625,17.303430555555554,17.50023611111111,17.16338888888889,2977.7655000000004,92.82240277777778,92.33966666666666,92.23084722222224,593.0734444444445,2207769.827777778
13(3호기),2024-12-01 20:00:00,1.0,214.95584722222222,214.94768055555554,215.03041666666667,372.29648611111105,372.3608055555556,372.36801388888887,17.118555555555556,17.377027777777776,17.033819444444443,2953.1781111111113,92.351625,92.69375,92.47191666666666,602.3465972222222,2210750.811111111
13(3호기),2024-12-01 21:00:00,1.0,214.82580555555555,215.16637500000002,214.94775,372.3732916666667,372.47881944444447,372.1840416666667,17.101055555555554,17.687527777777778,17.584722222222222,3002.289625,92.22763888888888,92.08795833333333,92.57125,583.1375694444445,2213725.738888889
13(3호기),2024-12-01 22:00:00,1.0,214.80161111111113,214.86668055555558,214.9823611111111,372.09279166666664,372.24926388888883,372.1929861111111,17.381930555555556,17.288444444444444,17.127694444444444,2968.7776388888888,92.42045833333333,92.44490277777778,92.36930555555554,601.4637083333333,2216712.826388889
13(3호기),2024-12-01 23:00:00,1.0,214.81898611111112,215.06555555555556,214.85261111111112,372.27983333333333,372.30923611111115,372.0954722222222,17.74673611111111,17.729208333333336,17.71741666666667,3048.549638888889,92.4805,92.40119444444444,92.19130555555556,616.0789444444445,2219719.2319444446
13(3호기),2024-12-02 00:00:00,1.0,214.73137499999999,214.77738888888888,215.03441666666666,371.9543472222222,372.21720833333336,372.1774861111111,17.572472222222224,17.771833333333333,17.345333333333333,3018.4517083333335,92.77968055555554,92.42970833333334,92.38895833333333,600.0885277777778,2222751.1611111113
13(3호기),2024-12-02 01:00:00,1.0,214.8812638888889,214.884875,215.04654166666668,372.17734722222224,372.32068055555555,372.3175833333333,17.47204166666667,17.344444444444445,17.431,2995.1939722222223,92.4816111111111,92.54023611111111,92.64184722222222,591.1362638888888,2225760.263888889
13(3호기),2024-12-02 02:00:00,1.0,214.93508333333335,215.04079166666665,214.98541666666668,372.3594027777778,372.4028611111111,372.31113888888893,17.470291666666668,18.020069444444445,17.466388888888886,3035.764375,92.674875,92.623875,92.84025,603.2620277777777,2228769.738888889
13(3호기),2024-12-02 03:00:00,1.0,214.86933333333334,214.79237500000002,214.72579166666668,372.0870138888889,371.96270833333335,372.0294722222222,17.55523611111111,17.05276388888889,17.41198611111111,2980.178027777778,92.59229166666667,92.55699999999999,92.52906944444443,597.1831388888888,2231782.072222222
13(3호기),2024-12-02 04:00:00,1.0,215.0638888888889,214.8645,214.8799861111111,372.31808333333333,372.15890277777777,372.3314583333334,17.266902777777776,17.37823611111111,17.379125,2981.1620833333336,92.60194444444444,92.468125,92.75941666666667,590.4066805555556,2234748.5208333335
13(3호기),2024-12-02 05:00:00,1.0,215.05149999999998,214.93425,214.89943055555554,372.3679166666667,372.23618055555556,372.3377638888889,17.559472222222222,17.299277777777778,17.042291666666667,2974.9392916666666,92.31863888888888,92.81994444444445,92.33136111111111,599.4585416666667,2237738.1305555557
13(3호기),2024-12-02 06:00:00,1.0,214.73641666666666,214.734,214.84172222222224,371.92126388888886,372.0124444444445,372.01466666666664,17.855652777777777,17.342,17.771472222222222,3033.5760000000005,92.11547222222222,92.5735,92.3960138888889,609.2964861111111,2240741.0833333335
13(3호기),2024-12-02 07:00:00,1.0,215.04165277777776,215.2228611111111,214.93336111111108,372.609125,372.5155,372.35836111111115,17.43576388888889,17.468847222222223,17.719416666666667,3017.856152777778,92.29008333333333,92.554125,92.42970833333334,603.7995,2243791.6472222223
13(3호기),2024-12-02 08:00:00,1.0,214.89690277777777,215.1269861111111,214.8694166666667,372.4004722222223,372.37666666666667,372.1777638888889,17.62023611111111,17.860944444444442,17.07052777777778,3012.783736111111,92.45445833333335,92.46345833333334,92.5905,605.3367083333334,2246782.8
13(3호기),2024-12-02 09:00:00,1.0,214.81683333333334,214.84525,214.86541666666668,372.0875833333333,372.1295833333333,372.1050972222222,17.669513888888886,17.76597222222222,17.636305555555555,3039.589708333333,92.49123611111112,92.74433333333333,92.54379166666666,618.1217361111111,2249816.0805555554
13(3호기),2024-12-02 10:00:00,1.0,214.80791666666667,214.84756944444445,214.8587638888889,372.0816527777778,372.12568055555556,372.09137499999997,17.721069444444446,17.645041666666668,17.043958333333332,3002.822277777778,92.50429166666666,92.22497222222222,92.87033333333333,601.44075,2252829.552777778
13(3호기),2024-12-02 11:00:00,1.0,214.750375,214.75945833333333,214.93945833333333,371.95575,372.11948611111114,372.1114166666666,17.332055555555556,17.322694444444444,17.549152777777778,2991.0098749999997,92.27066666666667,92.48134722222223,92.437875,601.6967361111111,2255832.2041666666
13(3호기),2024-12-02 12:00:00,1.0,214.95288888888888,214.9644861111111,215.0331111111111,372.3085972222222,372.378125,372.3679166666667,17.031847222222222,17.672791666666665,17.73286111111111,3005.9174722222224,92.55555555555556,92.50583333333333,92.54766666666667,605.35375,2258834.011111111
13(3호기),2024-12-02 13:00:00,1.0,214.59256944444445,214.96208333333334,214.87343055555556,371.9941111111111,372.23734722222224,371.91745833333334,17.35286111111111,17.574263888888886,17.468374999999998,3001.1752500000002,92.4915,92.57047222222224,92.39822222222223,601.5777499999999,2261825.3527777777
13(3호기),2024-12-02 14:00:00,1.0,214.95431944444442,214.7542638888889,214.8728611111111,372.1275416666667,372.0570972222222,372.2304444444444,18.11884722222222,17.275347222222223,17.42504166666667,3026.3794027777776,92.67594444444444,92.6745,92.36227777777778,595.96525,2264852.1166666667
13(3호기),2024-12-02 15:00:00,1.0,214.95543055555555,215.04524999999998,215.0242638888889,372.3806388888889,372.440375,372.36256944444443,17.329319444444444,17.664875,17.47625,3008.2617777777778,92.88629166666668,92.43058333333335,92.70580555555554,593.5046527777778,2267867.561111111
