module(equipment),localtime,operation,voltageR,voltageS,voltageT,voltageRS,voltageST,voltageTR,currentR,currentS,currentT,activePower,powerFactorR,powerFactorS,powerFactorT,reactivePowerLagging,accumActiveEnergy
16(호이스트),2024-12-01 00:00:00,1.0,214.8757222222222,215.07854166666664,215.0241388888889,372.34052777777777,372.469125,372.29308333333336,17.144402777777778,17.566722222222225,17.593527777777776,2998.944375,92.38552777777778,92.59606944444444,92.70620833333334,595.5346111111111,1193491.7083333333
16(호이스트),2024-12-01 01:00:00,1.0,214.90093055555556,214.8615138888889,214.92661111111113,372.1744027777778,372.19652777777776,372.2309444444445,17.983680555555555,17.141083333333334,17.66536111111111,3025.7614305555553,92.57668055555557,92.28737500000001,92.59704166666666,597.2611805555555,1196500.8055555555
16(호이스트),2024-12-01 02:00:00,1.0,215.13027777777776,215.22020833333332,215.0468611111111,372.6837777777778,372.6115972222222,372.53344444444446,17.91351388888889,17.169,17.579194444444447,3020.929152777778,92.43154166666667,92.29320833333334,92.43895833333333,608.6251388888888,1199558.538888889
16(호이스트),2024-12-01 03:00:00,1.0,214.98091666666667,214.919375,214.87995833333335,372.2937777777778,372.2064305555556,372.25952777777775,17.876875000000002,17.333444444444446,17.54715277777778,3023.4412222222227,92.62458333333333,92.54922222222223,92.44694444444445,600.9071944444445,1202559.0541666667
16(호이스트),2024-12-01 04:00:00,1.0,214.99252777777778,215.01572222222222,215.17297222222223,372.3871111111111,372.5432916666666,372.52340277777773,17.412388888888888,17.578305555555556,17.525180555555554,3011.419222222222,92.48875,92.53698611111112,92.45343055555556,590.6136944444444,1205586.2694444444
16(호이스트),2024-12-01 05:00:00,1.0,214.8843611111111,214.97720833333332,215.14306944444445,372.2599166666667,372.4844722222222,372.40376388888893,17.58648611111111,17.269000000000002,17.320972222222224,2991.616611111111,92.5467361111111,92.51427777777778,92.50708333333334,602.5355416666667,1208576.7305555556
16(호이스트),2024-12-01 06:00:00,1.0,214.8056527777778,214.95275,215.01527777777778,372.1706805555556,372.3521388888889,372.2247083333333,17.483916666666666,17.283916666666666,17.403555555555556,2989.9423333333334,92.5267361111111,92.39855555555556,92.26495833333334,592.0244027777778,1211582.0541666667
16(호이스트),2024-12-01 07:00:00,1.0,214.80204166666667,214.97680555555553,214.9385,372.1885833333334,372.30670833333335,372.15518055555555,17.651291666666665,17.347375,17.353291666666667,2999.871666666667,92.02634722222223,92.39993055555556,92.5061111111111,605.7745277777777,1214568.2069444444
16(호이스트),2024-12-01 08:00:00,1.0,214.84919444444446,214.96443055555557,215.01515277777779,372.21844444444446,372.3622638888889,372.26243055555557,17.625902777777778,17.493430555555555,17.706083333333332,3028.0457083333336,92.65970833333334,92.14998611111112,92.38270833333334,613.7300833333333,1217570.7277777777
16(호이스트),2024-12-01 09:00:00,1.0,215.13518055555554,215.02165277777777,215.1566527777778,372.51593055555554,372.5343611111111,372.63262499999996,17.09386111111111,17.1215,17.533638888888888,2968.8243333333335,92.55513888888889,92.57688888888889,92.58029166666667,580.947,1220562.538888889
16(호이스트),2024-12-01 10:00:00,1.0,214.94109722222223,214.96840277777778,214.94116666666667,372.3019444444445,372.30177777777783,372.2780694444445,17.745583333333332,16.904416666666666,17.52488888888889,2990.887569444444,92.7655,92.64043055555555,92.73355555555555,599.3327361111111,1223555.6305555555
16(호이스트),2024-12-01 11:00:00,1.0,215.0695,214.9843611111111,214.95661111111113,372.4266666666667,372.32884722222224,372.4025833333333,17.29186111111111,17.78823611111111,18.02126388888889,3044.2405000000003,92.3034861111111,92.45723611111111,92.59493055555556,620.7277361111111,1226553.4430555555
16(호이스트),2024-12-01 12:00:00,1.0,214.7106527777778,215.04118055555554,214.9478888888889,372.16519444444447,372.3707777777778,372.0842083333333,17.46152777777778,17.557930555555554,17.442305555555553,3006.767875,92.49845833333333,92.39244444444444,92.27526388888889,600.8108611111111,1229586.490277778
