module(equipment),localtime,operation,voltageR,voltageS,voltageT,voltageRS,voltageST,voltageTR,currentR,currentS,currentT,activePower,powerFactorR,powerFactorS,powerFactorT,reactivePowerLagging,accumActiveEnergy
2(L-1전등),2024-12-01 00:00:00,1.0,214.75676388888888,215.10433333333333,215.03298611111111,372.2598194444445,372.4991388888889,372.19793055555556,17.35488888888889,17.686486111111112,17.857374999999998,3032.5421805555557,92.42138888888888,92.34100000000001,92.62780555555557,606.8767777777778,1353513.4069444444
2(L-1전등),2024-12-01 01:00:00,1.0,214.9992638888889,214.99469444444443,214.80062500000003,372.37476388888894,372.20248611111106,372.20666666666665,17.542472222222223,17.38501388888889,17.095208333333332,2981.6851805555557,92.30381944444444,92.31361111111111,92.54295833333332,591.5289166666666,1356511.7625
2(L-1전등),2024-12-01 02:00:00,1.0,215.1411666666667,214.8799722222222,215.08276388888888,372.39827777777776,372.3472361111111,372.5737916666667,17.47175,16.82945833333333,16.96761111111111,2939.9158888888887,92.5201388888889,92.35697222222223,92.45883333333333,582.9857222222222,1359489.45
2(L-1전등),2024-12-01 03:00:00,1.0,215.13561111111113,215.11337500000002,214.853375,372.59555555555556,372.3514166666667,372.3707638888889,17.57172222222222,17.477069444444446,17.150069444444444,2993.2853333333333,92.70448611111111,92.42281944444443,92.34037500000001,603.8920972222222,1362453.5055555555
2(L-1전등),2024-12-01 04:00:00,1.0,214.84643055555554,214.99751388888888,214.90352777777778,372.2448888888889,372.2945277777778,372.1634305555555,18.251472222222223,17.206777777777777,17.648958333333333,3043.225986111111,92.37674999999999,92.52336111111111,92.21758333333334,599.3577916666667,1365476.509722222
2(L-1전등),2024-12-01 05:00:00,1.0,215.1234722222222,215.265875,215.06254166666668,372.71691666666663,372.6641111111111,372.54080555555555,17.177111111111113,17.469875,17.362083333333334,2984.1894166666666,92.35340277777777,92.38943055555555,92.65355555555556,593.6445,1368483.4402777778
2(L-1전등),2024-12-01 06:00:00,1.0,215.05370833333336,214.9556388888889,215.1774027777778,372.3879166666666,372.4948472222222,372.5795,17.529333333333334,17.544041666666665,17.540416666666665,3016.9489999999996,92.62334722222222,92.54530555555554,92.37455555555555,599.4348333333334,1371474.3736111112
2(L-1전등),2024-12-01 07:00:00,1.0,215.0222083333333,215.12443055555556,214.97377777777777,372.5071388888889,372.4650416666667,372.37659722222224,17.42026388888889,16.963833333333334,17.326819444444443,2964.939208333333,92.48606944444444,92.40702777777777,92.56959722222223,592.5014305555555,1374473.759722222
2(L-1전등),2024-12-01 08:00:00,1.0,215.1639027777778,215.048,215.05091666666667,372.5636388888889,372.46598611111114,372.5661388888889,17.3635,17.603944444444444,17.546611111111112,3011.7450833333332,92.61233333333334,92.73211111111111,92.58295833333332,609.4472361111111,1377475.8680555555
2(L-1전등),2024-12-01 09:00:00,1.0,214.98406944444443,215.0410277777778,214.96416666666667,372.40165277777777,372.3847638888889,372.33506944444446,17.586125,17.26677777777778,17.82486111111111,3020.0093611111115,92.40011111111112,92.64220833333333,92.47479166666668,604.5007638888889,1380480.2805555556
2(L-1전등),2024-12-01 10:00:00,1.0,214.8518611111111,215.18313888888886,215.01215277777777,372.41025,372.54876388888886,372.26237499999996,17.45748611111111,17.211430555555555,17.49341666666667,2991.024861111111,92.7414861111111,92.31031944444443,92.41593055555556,606.3132916666667,1383482.45
2(L-1전등),2024-12-01 11:00:00,1.0,215.12891666666667,215.13566666666665,215.06891666666667,372.60920833333336,372.55719444444446,372.5515555555555,17.349888888888888,17.706319444444443,17.629916666666666,3022.7974583333335,92.76261111111111,92.70473611111112,92.54423611111112,600.2814861111111,1386496.1444444444
2(L-1전등),2024-12-01 12:00:00,1.0,215.04480555555557,215.17281944444443,215.14338888888886,372.5684722222222,372.6539722222222,372.54295833333333,17.441222222222223,17.57363888888889,18.0075,3041.557361111111,92.37222222222222,92.22883333333333,92.58005555555556,620.4301944444444,1389518.7152777778
2(L-1전등),2024-12-01 13:00:00,1.0,214.7376111111111,215.0941527777778,215.0617777777778,372.23404166666666,372.5148472222222,372.20616666666666,17.426333333333332,17.656375,17.28302777777778,3001.314305555555,92.67376388888889,92.26052777777778,92.36054166666666,607.2240416666666,1392567.3597222222
2(L-1전등),2024-12-01 14:00:00,1.0,215.08812500000002,215.15729166666668,214.87368055555555,372.5929166666667,372.40698611111117,372.3469305555555,17.054861111111112,17.548402777777778,17.120541666666668,2965.8816527777776,92.47065277777777,92.5318888888889,92.80683333333333,592.2547083333334,1395539.1680555556
2(L-1전등),2024-12-01 15:00:00,1.0,214.94008333333332,215.04333333333335,214.7993888888889,372.365625,372.24387500000006,372.15440277777776,17.66036111111111,17.421055555555554,17.645027777777777,3022.0467083333333,92.58673611111111,92.5756388888889,92.42320833333335,603.8923055555556,1398532.7277777777
